"created_at","entry_id","humidity","temperature","api_temperature","api_humidity","api_clouds","api_windspeed"
2024-11-15 19:53:00,2895,68.6,17.4,6.15002,87,44,0.45
2024-11-15 19:58:00,2896,69.3,17.5,6.09501,87,44,1.045
2024-11-15 20:03:00,2897,68.9,17.6,6.04,87,44,1.64
2024-11-15 20:08:00,2898,69.9,17.8,6.01,87,45,1.045
2024-11-15 20:13:00,2899,70.9,17.9,5.98,87,46,0.45
2024-11-15 20:18:00,2900,70.9,18,5.995,87,47,1.215
2024-11-15 20:23:00,2901,71.8,18.1,6.01,87,48,1.98
2024-11-15 20:28:00,2902,70.75,18.2,5.9824975,87,48,1.98
2024-11-15 20:33:00,2903,69.7,18.3,5.954995,87,48,1.98
2024-11-15 20:38:00,2904,71.15,18.35,5.9274925,87,48,1.98
2024-11-15 20:43:00,2905,72.6,18.4,5.89999,87,48,1.98
2024-11-15 20:48:00,2906,70.8,18.5,5.89999,87,48,1.215
2024-11-15 20:53:00,2907,68,18.5,5.89999,87,48,0.45
2024-11-15 20:58:00,2908,70.2,18.5,5.77,87.5,48,1.215
2024-11-15 21:03:00,2909,69.1,18.5,5.64001,88,48,1.98
2024-11-15 21:08:00,2910,68.2,18.5,5.540005,88,48,1.98
2024-11-15 21:13:00,2911,68.2,18.6,5.44,88,48,1.98
2024-11-15 21:18:00,2912,70.6,18.6,5.44,88,48,1.98
2024-11-15 21:23:00,2913,70.7,18.6,5.44,88,48,1.98
2024-11-15 21:28:00,2914,72.3,18.7,5.415005,87,44,1.76
2024-11-15 21:34:00,2915,71.3,18.7,5.39001,86,40,1.54
2024-11-15 21:39:00,2916,70,18.8,5.290005,86.5,54.5,1.975
2024-11-15 21:44:00,2917,69.7,18.8,5.19,87,69,2.41
2024-11-15 21:49:00,2918,69.3,18.7,5.16,87,69,2.41
2024-11-15 21:54:00,2919,70.3,18.7,5.13,87,69,2.41
2024-11-15 21:59:00,2920,72.1,18.6,5.079995,87,69,2.41
2024-11-15 22:04:00,2921,71.9,18.6,5.02999,87,69,2.41
2024-11-15 22:09:00,2922,69.1,18.5,4.999995,88.5,69,2.41
2024-11-15 22:14:00,2923,70.7,18.5,4.97,90,69,2.41
2024-11-15 22:19:00,2924,69.7,18.4,4.94,90,69,2.41
2024-11-15 22:24:00,2925,69.8,18.4,4.91,90,69,2.41
2024-11-15 22:29:00,2926,69.4,18.3,4.835,90,62.5,1.975
2024-11-15 22:34:00,2927,69.6,18.3,4.76,90,56,1.54
2024-11-15 22:39:00,2928,71.2,18.3,4.76,90,56,1.54
2024-11-15 22:44:00,2929,71.3,18.4,4.76,90,56,1.54
2024-11-15 22:49:00,2930,70.3,18.4,4.9,90,56,1.54
2024-11-15 22:54:00,2931,69.5,18.3,5.04,90,56,1.54
2024-11-15 22:59:00,2932,69.1,18.2,5.025,90.5,48,1.54
2024-11-15 23:04:00,2933,69.1,18.1,5.01,91,40,1.54
2024-11-15 23:09:00,2934,69.5,18.1,5.1,90.5,40,1.54
2024-11-15 23:14:00,2935,68.8,18,5.19,90,40,1.54
2024-11-15 23:19:00,2936,68.5,18,5.13499,90,40,1.54
2024-11-15 23:24:00,2937,69.9,17.9,5.07998,90,40,1.54
2024-11-15 23:29:00,2938,68.9,17.9,4.99499,90,40,1.54
2024-11-15 23:34:00,2939,68.7,17.9,4.91,90,40,1.54
2024-11-15 23:39:00,2940,70.5,17.9,4.844995,90,40,1.54
2024-11-15 23:44:00,2941,69.7,17.8,4.77999,90,40,1.54
2024-11-15 23:49:00,2942,70.3,17.8,4.80999,90,40,1.54
2024-11-15 23:54:00,2943,70.3,17.8,4.83999,90,40,1.54
2024-11-15 23:59:00,2944,68.1,17.8,4.904995,90,44,1.215
2024-11-16 00:04:00,2945,69,17.7,4.97,90,48,0.89
2024-11-16 00:09:00,2946,68.9,17.7,4.99499,90,48,0.89
2024-11-16 00:14:00,2947,69.6,17.7,5.01998,90,48,0.89
2024-11-16 00:19:00,2948,69.6,17.6,5.024985,90.5,45.5,0.67
2024-11-16 00:24:00,2949,70.2,17.6,5.02999,91,43,0.45
2024-11-16 00:29:00,2950,69.7,17.6,4.984995,91,31.5,0.74
2024-11-16 00:34:00,2951,70.3,17.6,4.94,91,20,1.03
2024-11-16 00:39:00,2952,69.7,17.5,4.97999,91,20,1.03
2024-11-16 00:44:00,2953,69.3,17.5,5.01998,91,20,1.03
2024-11-16 00:49:00,2954,69,17.5,5.204995,91,20,1.03
2024-11-16 00:54:00,2955,68.4,17.5,5.39001,91,20,1.03
2024-11-16 00:59:00,2956,68.2,17.4,5.305005,90.5,20,1.03
2024-11-16 01:04:00,2957,68.6,17.4,5.22,90,20,1.03
2024-11-16 01:09:00,2958,69.4,17.4,5.27499,90.5,45.5,1.545
2024-11-16 01:14:00,2959,68.2,17.4,5.32998,91,71,2.06
2024-11-16 01:19:00,2960,68.9,17.3,5.349985,91,71,2.06
2024-11-16 01:24:00,2961,67.9,17.3,5.36999,91,71,2.06
2024-11-16 01:29:00,2962,68.6,17.3,5.349985,91,73,2.315
2024-11-16 01:34:00,2963,68.7,17.3,5.32998,91,75,2.57
2024-11-16 01:39:00,2964,68.9,17.2,5.30999,91,75,2.57
2024-11-16 01:44:00,2965,68.3,17.2,5.29,91,75,2.57
2024-11-16 01:49:00,2966,69.1,17.2,5.19999,90.5,75,2.57
2024-11-16 01:54:00,2967,69.4,17.2,5.10998,90,75,2.57
2024-11-16 01:59:00,2968,69.5,17.2,5.10998,90.5,75,2.57
2024-11-16 02:04:00,2969,69.6,17.2,5.10998,91,75,2.57
2024-11-16 02:09:00,2970,69.7,17.1,5.10998,91,75,2.57
2024-11-16 02:14:00,2971,68.1,17.1,5.10998,91,75,2.57
2024-11-16 02:19:00,2972,68.7,17.1,5.099985,91,75,2.57
2024-11-16 02:24:00,2973,69.7,17.1,5.08999,91,75,2.57
2024-11-16 02:29:00,2974,68.2,17.1,5.139995,92,57.5,2.57
2024-11-16 02:34:00,2975,69.2,17.1,5.19,93,40,2.57
2024-11-16 02:39:00,2976,71.5,17.1,5.225,92.5,40,2.57
2024-11-16 02:44:00,2977,69.1,17.1,5.26,92,40,2.57
2024-11-16 02:49:00,2978,67.9,17,5.29,92,40,2.57
2024-11-16 02:54:00,2979,69,17,5.32,92,40,2.57
2024-11-16 02:59:00,2980,69.8,17,5.32499,91.5,57.5,2.57
2024-11-16 03:04:00,2981,69.4,17,5.32998,91,75,2.57
2024-11-16 03:09:00,2982,68.9,17,5.29998,91,75,2.57
2024-11-16 03:14:00,2983,68.5,16.9,5.26998,91,75,2.57
2024-11-16 03:19:00,2984,68.3,16.9,5.12998,91,75,2.57
2024-11-16 03:24:00,2985,69.2,16.9,4.98998,91,75,2.57
2024-11-16 03:29:00,2986,70.5,16.9,4.85499,91.5,87.5,2.57
2024-11-16 03:34:00,2987,69.6,16.8,4.72,92,100,2.57
2024-11-16 03:39:00,2988,69.1,16.8,4.705,92,100,2.57
2024-11-16 03:44:00,2989,69.4,16.8,4.69,92,100,2.57
2024-11-16 03:49:00,2990,71.2,16.8,4.570005,90.5,100,2.57
2024-11-16 03:54:00,2991,70.7,16.8,4.45001,89,100,2.57
2024-11-16 03:59:00,2992,68.8,16.8,4.475,89.5,100,2.315
2024-11-16 04:04:00,2993,68.8,16.7,4.49999,90,100,2.06
2024-11-16 04:09:00,2994,69.5,16.7,4.49999,89,100,2.125
2024-11-16 04:14:00,2995,69.5,16.7,4.49999,88,100,2.19
2024-11-16 04:19:00,2996,69.4,16.7,4.504995,88,100,2.19
2024-11-16 04:24:00,2997,69.7,16.7,4.51,88,100,2.19
2024-11-16 04:29:00,2998,67.8,16.7,4.49999,88,100,2.28
2024-11-16 04:34:00,2999,69.1,16.7,4.48998,88,100,2.37
2024-11-16 04:39:00,3000,69.8,16.7,4.40499,88.5,100,2.38
2024-11-16 04:44:00,3001,68.9,16.6,4.32,89,100,2.39
2024-11-16 04:49:00,3002,67.9,16.6,4.299995,89.5,100,2.38
2024-11-16 04:54:00,3003,68.4,16.6,4.27999,90,100,2.37
2024-11-16 04:59:00,3004,68.9,16.6,4.379995,90,100,2.47
2024-11-16 05:04:00,3005,68.6,16.6,4.48,90,100,2.57
2024-11-16 05:09:00,3006,69.8,16.6,4.48,90,100,2.57
2024-11-16 05:14:00,3007,68.7,16.5,4.48,90,100,2.57
2024-11-16 05:20:00,3008,68.4,16.5,4.56501,90,100,2.57
2024-11-16 05:25:00,3009,69.1,16.5,4.65002,90,100,2.57
2024-11-16 05:30:00,3010,70.2,16.5,4.64001,90,87.5,2.83
2024-11-16 05:35:00,3011,68.8,16.5,4.63,90,75,3.09
2024-11-16 05:40:00,3012,68.3,16.5,4.650005,90,75,3.09
2024-11-16 05:45:00,3013,68.4,16.5,4.67001,90,75,3.09
2024-11-16 05:50:00,3014,70.4,16.4,4.719995,90,75,3.09
2024-11-16 05:55:00,3015,68.7,16.5,4.76998,90,75,3.09
2024-11-16 06:00:00,3016,69.2,16.5,4.789985,90,57.5,3.09
2024-11-16 06:05:00,3017,68.9,16.4,4.80999,90,40,3.09
2024-11-16 06:10:00,3018,68.6,16.4,4.819985,90,40,3.09
2024-11-16 06:15:00,3019,67.6,17.1,4.82998,90,40,3.09
2024-11-16 06:20:00,3020,59.7,19.3,4.90499,90,40,3.09
2024-11-16 06:25:00,3021,54.4,20.9,4.98,90,40,3.09
2024-11-16 06:30:00,3022,51.2,22,5.094995,90,57.5,2.83
2024-11-16 06:35:00,3023,50.4,22.7,5.20999,90,75,2.57
2024-11-16 06:40:00,3024,50.3,23.2,5.205,89.5,75,2.57
2024-11-16 06:45:00,3025,47.9,23.2,5.20001,89,75,2.57
2024-11-16 06:50:00,3026,48.2,23.2,5.290005,89,75,2.57
2024-11-16 06:55:00,3027,47.5,23.4,5.38,89,75,2.57
2024-11-16 07:00:00,3028,47.9,23.6,5.475,89.5,87.5,2.83
2024-11-16 07:05:00,3029,46,23.8,5.57,90,100,3.09
2024-11-16 07:10:00,3030,47.4,23.5,5.564995,90,100,3.09
2024-11-16 07:15:00,3031,47.9,23.7,5.55999,90,100,3.09
2024-11-16 07:20:00,3032,46.1,23.6,5.66999,89.5,100,3.345
2024-11-16 07:25:00,3033,46,23.8,5.77999,89,100,3.6
2024-11-16 07:30:00,3034,45.2,23.8,5.694985,89.5,100,3.345
2024-11-16 07:35:00,3035,45.7,23.8,5.60998,90,100,3.09
2024-11-16 07:40:00,3036,45.9,23.9,5.73498,89.5,100,3.345
2024-11-16 07:45:00,3037,45.8,24,5.85998,89,100,3.6
2024-11-16 07:50:00,3038,46.7,24.1,5.91499,89,100,3.6
2024-11-16 07:55:00,3039,45.7,23.9,5.97,89,100,3.6
2024-11-16 08:00:00,3040,45.9,23.8,6.014995,89,100,3.86
2024-11-16 08:05:00,3041,46.2,23.9,6.05999,89,100,4.12
2024-11-16 08:10:00,3042,45.6,24,6.13499,88.5,100,4.12
2024-11-16 08:15:00,3043,45.5,24,6.20999,88,100,4.12
2024-11-16 08:20:00,3044,47.6,23.9,6.249995,88,100,4.12
2024-11-16 08:25:00,3045,51.4,23.8,6.29,88,100,4.12
2024-11-16 08:30:00,3046,48.9,23.7,6.299995,88,100,2.73
2024-11-16 08:35:00,3047,49.4,23.7,6.30999,88,100,1.34
2024-11-16 08:40:00,3048,49.1,23.6,6.38499,88.5,100,1.565
2024-11-16 08:45:00,3049,51.6,23.8,6.45999,89,100,1.79
2024-11-16 08:50:00,3050,51.9,24.3,6.49499,89,100,1.79
2024-11-16 08:55:00,3051,50.5,24.5,6.52999,89,100,1.79
2024-11-16 09:00:00,3052,50.9,24.7,6.564995,88.5,100,2.015
2024-11-16 09:05:00,3053,50.5,24.5,6.6,88,100,2.24
2024-11-16 09:10:00,3054,49.5,24.5,6.635005,88.5,100,1.565
2024-11-16 09:15:00,3055,49.9,24.8,6.67001,89,100,0.89
2024-11-16 09:20:00,3056,49.9,24.9,6.79501,88,100,2.245
2024-11-16 09:25:00,3057,49.6,25.1,6.92001,87,100,3.6
2024-11-16 09:30:00,3058,49.8,25.2,7.02,87.5,100,4.115
2024-11-16 09:35:00,3059,48.1,25.4,7.11999,88,100,4.63
2024-11-16 09:40:00,3060,47.4,25.6,7.189995,88,100,4.63
2024-11-16 09:45:00,3061,47.5,25.8,7.26,88,100,4.63
2024-11-16 09:50:00,3062,45.9,25.9,7.275,88,100,4.63
2024-11-16 09:55:00,3063,46.9,25.9,7.29,88,100,4.63
2024-11-16 10:00:00,3064,47.3,25.9,7.344995,87.5,100,4.375
2024-11-16 10:05:00,3065,49.6,26.1,7.39999,87,100,4.12
2024-11-16 10:10:00,3066,48.4,26.3,7.41,87,100,4.12
2024-11-16 10:15:00,3067,48,26.4,7.42001,87,100,4.12
2024-11-16 10:20:00,3068,46.3,26.5,7.575005,87.5,100,4.12
2024-11-16 10:25:00,3069,46.4,26.2,7.73,88,100,4.12
2024-11-16 10:30:00,3070,47,26.4,7.840005,88,100,3.605
2024-11-16 10:35:00,3071,46.7,26.2,7.95001,88,100,3.09
2024-11-16 10:40:00,3072,49.2,26.1,7.995005,88,100,3.09
2024-11-16 10:45:00,3073,48.2,26,8.04,88,100,3.09
2024-11-16 10:50:00,3074,47.7,25.7,8.120005,87.5,100,3.09
2024-11-16 10:55:00,3075,45.9,25.6,8.20001,87,100,3.09
2024-11-16 11:00:00,3076,46.4,25.6,8.21501,87,100,3.09
2024-11-16 11:05:00,3077,47.1,25.8,8.23001,87,100,3.09
2024-11-16 11:10:00,3078,46.2,25.4,8.264995,87,100,3.09
2024-11-16 11:15:00,3079,46.6,25.5,8.29998,87,100,3.09
2024-11-16 11:20:00,3080,45.9,25.7,8.399985,87,100,3.09
2024-11-16 11:25:00,3081,46.3,25.5,8.49999,87,100,3.09
2024-11-16 11:30:00,3082,46.5,25.4,8.58999,86.5,100,3.605
2024-11-16 11:35:00,3083,46.8,25.2,8.67999,86,100,4.12
2024-11-16 11:40:00,3084,47.5,25.1,8.754985,86,100,4.12
2024-11-16 11:45:00,3085,48.2,25.2,8.82998,86,100,4.12
2024-11-16 11:50:00,3086,47.2,25.2,8.904995,86,100,4.12
2024-11-16 11:55:00,3087,46.3,25.3,8.98001,86,100,4.12
2024-11-16 12:00:00,3088,46.1,25.4,9.070005,86,100,4.375
2024-11-16 12:05:00,3089,46.3,25.5,9.16,86,100,4.63
